,StartDate,EndDate,Status_x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID,Submission id,Participant id,Status_y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Religious affiliation,Participation in regular religious activities,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
86,2025-03-04 09:30:51,2025-03-04 09:35:09,IP Address,160.5.250.82,100,257,True,2025-03-04 09:35:09,R_8SHfatTIT7Ha0SZ,,,,,53.0169,-2.2369,anonymous,ZH-T,675b65c72d18e7e0d12830d2,somewhat believe,high school,2-3 times a year,Yes,remain the same,remain the same,definitely decrease,may decrease,definitely decrease,definitely decrease,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,may increase,remain the same,remain the same,definitely decrease,definitely decrease,675b65c72d18e7e0d12830d2,67c70e94a0c1c5ca9f5e4b04,675b65c72d18e7e0d12830d2,AWAITING REVIEW,Not Applicable,2025-03-04T14:30:49.760000Z,2025-03-04T14:35:21.018000Z,,2025-03-04T14:35:23.313832Z,272.0,NOCODE,96,English,Hinduism,Yes. Public only,19,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
87,2025-03-04 09:32:22,2025-03-04 09:35:50,IP Address,24.114.52.176,100,207,True,2025-03-04 09:35:50,R_3R8ig9os1KhhiE6,,,,,43.7125,-79.4855,anonymous,ZH-T,668d4f33fdba135be3c74ed8,somewhat believe,undergraduate (college/University),Once a few months,Yes,remain the same,may increase,may decrease,remain the same,remain the same,may increase,very likely to increase,very likely to increase,definitely increase,may increase,definitely increase,very likely to increase,remain the same,remain the same,may decrease,remain the same,668d4f33fdba135be3c74ed8,67c70eede58448a6e2c18885,668d4f33fdba135be3c74ed8,AWAITING REVIEW,Not Applicable,2025-03-04T14:32:20.038000Z,2025-03-04T14:36:20.061000Z,,2025-03-04T14:36:20.886902Z,241.0,NOCODE,312,"English, Telugu",Hinduism,Yes. Private only,31,Male,Asian,India,Canada,India,Telugu,No,Full-Time
88,2025-03-04 09:37:20,2025-03-04 09:40:31,IP Address,82.28.61.224,100,191,True,2025-03-04 09:40:32,R_8IRllThfYdUGG5N,,,,,52.6513,-1.0876,anonymous,ZH-T,6658b489c00bf8747d5c7a14,strongly believe,undergraduate (college/University),Daily or more,Yes,may decrease,definitely increase,remain the same,very likely to increase,may decrease,remain the same,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,may increase,may decrease,very likely to increase,6658b489c00bf8747d5c7a14,67c7101a7c0495c4574dd5e3,6658b489c00bf8747d5c7a14,AWAITING REVIEW,Not Applicable,2025-03-04T14:37:14.773000Z,2025-03-04T14:40:46.984000Z,,2025-03-04T14:40:47.671984Z,213.0,NOCODE,160,"English, Hindi, Gujarati",Hinduism,Yes. Both public and private,20,Female,Asian,India,United Kingdom,United Kingdom,English,Yes,Full-Time
89,2025-03-04 09:42:26,2025-03-04 09:45:28,IP Address,71.187.87.250,100,181,True,2025-03-04 09:45:28,R_5CJA0tG0Wce3vNm,,,,,40.5704,-74.5369,anonymous,ZH-T,659daa1ed4e13d6428103c1f,somewhat believe,undergraduate (college/University),Once a few months,Yes,may decrease,may decrease,very likely to decrease,may decrease,very likely to decrease,very likely to decrease,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,may increase,may increase,may decrease,may decrease,659daa1ed4e13d6428103c1f,67c7112059086a8eee09a116,659daa1ed4e13d6428103c1f,AWAITING REVIEW,Not Applicable,2025-03-04T14:42:23.303000Z,2025-03-04T14:45:56.732000Z,,2025-03-04T14:45:57.435242Z,214.0,NOCODE,2861,English,Hinduism,Yes. Private only,60,Female,Asian,India,United States,United States,Hindi,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
90,2025-03-04 09:51:25,2025-03-04 09:53:52,IP Address,50.30.210.24,100,146,True,2025-03-04 09:53:53,R_5CIaphAPGjRffWk,,,,,30.6032,-96.3136,anonymous,ZH-T,665f81442e9eb2f969a3a4b1,strongly believe,high school,Once a week,Yes,may decrease,may increase,remain the same,very likely to increase,may decrease,very likely to increase,definitely increase,very likely to increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,remain the same,very likely to increase,665f81442e9eb2f969a3a4b1,67c7136030f53b8e3bb9c771,665f81442e9eb2f969a3a4b1,AWAITING REVIEW,Not Applicable,2025-03-04T14:51:23.879000Z,2025-03-04T14:54:09.513000Z,,2025-03-04T14:54:10.361656Z,166.0,NOCODE,1505,English,Hinduism,Yes. Private only,18,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
91,2025-03-04 09:57:31,2025-03-04 10:00:49,IP Address,194.120.133.72,100,197,True,2025-03-04 10:00:50,R_2xMjvcKgL1stP0c,,,,,51.504,-0.3609,anonymous,ZH-T,6683e9097336723a1012955c,strongly believe,vocational/technical school,Once a few months,Yes,remain the same,very likely to increase,remain the same,may increase,remain the same,may increase,may increase,may increase,may increase,may increase,very likely to increase,may increase,may increase,remain the same,may increase,may increase,6683e9097336723a1012955c,67c7149f19f26e52aa658c6e,6683e9097336723a1012955c,AWAITING REVIEW,Not Applicable,2025-03-04T14:57:29.540000Z,2025-03-04T15:01:29.944000Z,,2025-03-04T15:01:31.167769Z,241.0,NOCODE,447,English,Hinduism,Yes. Private only,18,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
92,2025-03-04 09:57:10,2025-03-04 10:01:11,IP Address,31.205.89.57,100,241,True,2025-03-04 10:01:13,R_24Cs8hfWYP9eNoC,,,,,52.9234,-1.4725,anonymous,ZH-T,671aa35d6eb9ae1f6a668144,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,may increase,may decrease,remain the same,may increase,may increase,definitely increase,may increase,remain the same,remain the same,very likely to increase,very likely to increase,may increase,very likely to increase,very likely to increase,may increase,671aa35d6eb9ae1f6a668144,67c714bd6103c813fd8f257d,671aa35d6eb9ae1f6a668144,AWAITING REVIEW,Not Applicable,2025-03-04T14:57:09.125000Z,2025-03-04T15:01:28.758000Z,,2025-03-04T15:01:30.144245Z,260.0,NOCODE,118,English,Hinduism,Yes. Private only,20,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
93,2025-03-04 10:01:48,2025-03-04 10:07:00,IP Address,81.99.241.231,100,311,True,2025-03-04 10:07:01,R_2knQol2nD49b36a,,,,,53.8258,-1.5205,anonymous,ZH-T,6766073d1232a844949fadc0,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,may decrease,remain the same,may decrease,remain the same,very likely to increase,may increase,very likely to increase,may increase,remain the same,remain the same,may increase,may increase,may decrease,very likely to increase,6766073d1232a844949fadc0,67c715d6863a682422345bb4,6766073d1232a844949fadc0,AWAITING REVIEW,Not Applicable,2025-03-04T15:01:42.808000Z,2025-03-04T15:08:21.231000Z,,2025-03-04T15:08:22.704691Z,399.0,NOCODE,8,"English, Hindi, Tamil",Hinduism,Yes. Private only,23,Female,Asian,India,United Kingdom,India,Hindi,No,Unemployed (and job seeking)
94,2025-03-04 09:57:53,2025-03-04 10:08:45,IP Address,73.54.253.23,100,652,True,2025-03-04 10:08:46,R_3hnnYnkdIYIrXQL,,,,,33.8229,-84.3535,anonymous,ZH-T,674dddb920f6ee444bdd2de7,strongly disbelieve,graduate school (postgraduate),Daily or more,Yes,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,very likely to increase,very likely to increase,remain the same,remain the same,may increase,remain the same,may increase,may increase,remain the same,remain the same,674dddb920f6ee444bdd2de7,67c714d64a9fed9a7629d2c7,674dddb920f6ee444bdd2de7,AWAITING REVIEW,Not Applicable,2025-03-04T14:57:45.397000Z,2025-03-04T15:10:01.470000Z,,2025-03-04T15:10:04.946927Z,737.0,NOCODE,312,"English, Bengali, Hindi",Hinduism,Yes. Private only,31,Male,Asian,India,United States,India,English,No,Full-Time
95,2025-03-04 10:06:21,2025-03-04 10:10:47,IP Address,103.77.43.74,100,265,True,2025-03-04 10:10:47,R_4dDVdivVS2FItok,,,,,28.6327,77.2198,anonymous,ZH-T,65fab5b49332b820823eb4ef,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,definitely increase,remain the same,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,definitely increase,65fab5b49332b820823eb4ef,67c716e062600804931cbb0c,65fab5b49332b820823eb4ef,AWAITING REVIEW,Not Applicable,2025-03-04T15:06:18.773000Z,2025-03-04T15:12:23.323000Z,,2025-03-04T15:12:24.083134Z,365.0,NOCODE,83,"English, Hindi",Hinduism,Yes. Private only,19,Male,Asian,India,India,India,Hindi,Yes,Other
96,2025-03-04 10:20:43,2025-03-04 10:24:20,IP Address,31.205.79.214,100,216,True,2025-03-04 10:24:20,R_2fJ5lAXqeRpEDwM,,,,,52.4867,-1.8989,anonymous,ZH-T,666c4b4d2d41253a26b0b2a1,somewhat believe,high school,Once a month,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,definitely increase,definitely increase,very likely to increase,very likely to increase,definitely increase,definitely increase,very likely to increase,definitely increase,remain the same,very likely to increase,666c4b4d2d41253a26b0b2a1,67c71a425eb432c461cc7618,666c4b4d2d41253a26b0b2a1,AWAITING REVIEW,Not Applicable,2025-03-04T15:20:41.442000Z,2025-03-04T15:24:41.566000Z,,2025-03-04T15:24:42.401245Z,241.0,NOCODE,325,"English, Gujarati",Hinduism,Yes. Private only,20,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
97,2025-03-04 10:19:00,2025-03-04 10:24:56,IP Address,68.149.139.189,100,355,True,2025-03-04 10:24:57,R_5wRZrNvToOdk9mu,,,,,53.4179,-113.5785,anonymous,ZH-T,66b77a4d4619216a83b90caf,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,remain the same,may increase,remain the same,very likely to increase,remain the same,very likely to increase,remain the same,very likely to increase,may increase,remain the same,remain the same,very likely to increase,remain the same,may increase,66b77a4d4619216a83b90caf,67c719caafcf89df1c2b36d7,66b77a4d4619216a83b90caf,AWAITING REVIEW,Not Applicable,2025-03-04T15:18:57.206000Z,2025-03-04T15:25:15.860000Z,,2025-03-04T15:25:16.702239Z,379.0,NOCODE,39,"English, Hindi, Nepali",Hinduism,Yes. Private only,24,Male,Asian,Nepal,Canada,Nepal,Nepali,Yes,Other
98,2025-03-04 10:20:43,2025-03-04 10:25:11,IP Address,38.49.79.231,100,267,True,2025-03-04 10:25:12,R_13jzvjlkdDzRnTd,,,,,43.1503,-77.5881,anonymous,ZH-T,66439d581f17f70574b290e6,strongly believe,high school,Almost never,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,may decrease,66439d581f17f70574b290e6,67c71a34fbfb3924306fce72,66439d581f17f70574b290e6,AWAITING REVIEW,Not Applicable,2025-03-04T15:20:33.876000Z,2025-03-04T15:25:52.850000Z,,2025-03-04T15:25:54.453851Z,319.0,NOCODE,528,English,Hinduism,Yes. Private only,34,Male,White,United States,United States,United States,English,Yes,Full-Time
99,2025-03-04 10:25:07,2025-03-04 10:26:51,IP Address,213.78.134.90,100,104,True,2025-03-04 10:26:53,R_2KRMMYqg8ODS305,,,,,51.3904,-0.0992,anonymous,ZH-T,66bf4e20256bb2ffa21f0722,strongly believe,graduate school (postgraduate),Daily or more,Yes,may increase,may increase,may decrease,definitely increase,definitely increase,definitely increase,very likely to increase,may increase,may decrease,very likely to increase,may increase,may increase,may decrease,may decrease,may decrease,very likely to increase,66bf4e20256bb2ffa21f0722,67c71b470f845e61022e8ca3,66bf4e20256bb2ffa21f0722,AWAITING REVIEW,Not Applicable,2025-03-04T15:25:00.928000Z,2025-03-04T15:27:22.487000Z,,2025-03-04T15:27:23.252482Z,142.0,NOCODE,64,English,Hinduism,Yes. Public only,29,Female,Asian,India,United Kingdom,India,English,No,Full-Time
100,2025-03-04 10:29:03,2025-03-04 10:33:39,IP Address,90.205.169.90,100,276,True,2025-03-04 10:33:40,R_8myRazFYMbVfDy1,,,,,51.4805,-0.0113,anonymous,ZH-T,6765b817059a40b178fc0fb7,strongly believe,undergraduate (college/University),Daily or more,Yes,very likely to decrease,remain the same,very likely to decrease,very likely to decrease,may decrease,remain the same,very likely to increase,very likely to increase,may increase,very likely to increase,remain the same,very likely to increase,remain the same,remain the same,remain the same,may increase,6765b817059a40b178fc0fb7,67c71c2a7df7e6ddd1c11c4b,6765b817059a40b178fc0fb7,AWAITING REVIEW,Not Applicable,2025-03-04T15:29:00.596000Z,2025-03-04T15:34:24.044000Z,,2025-03-04T15:34:24.886705Z,324.0,NOCODE,30,"English, Hindi",Hinduism,Yes. Private only,22,Female,Asian,India,United Kingdom,India,Hindi,Yes,Full-Time
101,2025-03-04 10:36:05,2025-03-04 10:42:23,IP Address,95.90.205.104,100,377,True,2025-03-04 10:42:23,R_2Nw8WYOgXb9OPI9,,,,,49.2369,6.9793,anonymous,ZH-T,6453a40798efe188cc2c9eea,somewhat believe,undergraduate (college/University),Daily or more,Yes,remain the same,very likely to increase,may decrease,very likely to increase,may decrease,very likely to increase,definitely increase,very likely to increase,definitely increase,very likely to increase,may increase,may increase,remain the same,remain the same,may decrease,very likely to increase,6453a40798efe188cc2c9eea,67c71ddcf4e70d4dcdb3f158,6453a40798efe188cc2c9eea,AWAITING REVIEW,Not Applicable,2025-03-04T15:36:03.727000Z,2025-03-04T15:43:08.222000Z,,2025-03-04T15:43:09.263758Z,425.0,NOCODE,21,"English, German, Hindi",Hinduism,Yes. Private only,25,Male,Asian,India,Germany,India,Hindi,Yes,Part-Time
102,2025-03-04 10:51:49,2025-03-04 10:55:58,IP Address,102.222.248.126,100,248,True,2025-03-04 10:55:59,R_8MLGaGCYUAHwDpQ,,,,,-26.2309,28.0583,anonymous,ZH-T,611253881079bb08ff82fc7c,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,very likely to increase,may decrease,definitely increase,remain the same,remain the same,remain the same,definitely increase,definitely increase,remain the same,definitely increase,remain the same,remain the same,remain the same,remain the same,definitely increase,611253881079bb08ff82fc7c,67c72190b00787c48a2ed8cb,611253881079bb08ff82fc7c,AWAITING REVIEW,Not Applicable,2025-03-04T15:51:44.095000Z,2025-03-04T15:57:41.001000Z,,2025-03-04T15:57:41.903417Z,357.0,NOCODE,28,English,Hinduism,Yes. Private only,24,Female,Asian,South Africa,South Africa,South Africa,English,No,Part-Time
103,2025-03-04 11:00:59,2025-03-04 11:04:48,IP Address,86.166.118.133,100,228,True,2025-03-04 11:04:48,R_871BBiW9moNo2LX,,,,,52.3641,-2.0722,anonymous,ZH-T,66e467a1203280db9edc3988,strongly believe,undergraduate (college/University),2-3 times a year,Yes,remain the same,may increase,may decrease,may decrease,may decrease,may decrease,may increase,remain the same,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,remain the same,remain the same,66e467a1203280db9edc3988,67c723b0061d7a76deeabce5,66e467a1203280db9edc3988,AWAITING REVIEW,Not Applicable,2025-03-04T16:00:56.585000Z,2025-03-04T16:05:22.111000Z,,2025-03-04T16:05:22.787610Z,266.0,NOCODE,376,"English, French",Hinduism,Yes. Private only,52,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
104,2025-03-04 11:06:08,2025-03-04 11:08:35,IP Address,86.151.200.4,100,147,True,2025-03-04 11:08:36,R_8Cjkr2p8DmewcmJ,,,,,51.5758,-0.4248,anonymous,ZH-T,665ae2ab5224bdf82a9ece3e,somewhat believe,undergraduate (college/University),Once a month,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,may increase,may increase,may increase,may increase,may increase,may increase,may increase,remain the same,remain the same,665ae2ab5224bdf82a9ece3e,67c724ed6961a3e65c368880,665ae2ab5224bdf82a9ece3e,AWAITING REVIEW,Not Applicable,2025-03-04T16:06:05.318000Z,2025-03-04T16:09:31.036000Z,,2025-03-04T16:09:31.882939Z,206.0,NOCODE,407,"Tamil, English",Hinduism,Yes. Both public and private,27,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
105,2025-03-04 11:26:09,2025-03-04 11:29:04,IP Address,109.36.129.153,100,174,True,2025-03-04 11:29:05,R_8dBkk9uf0XI7ZAK,,,,,51.9357,4.4884,anonymous,ZH-T,6310aadd077de00d527415bf,somewhat believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,6310aadd077de00d527415bf,67c7299a645dc29d1f502402,6310aadd077de00d527415bf,AWAITING REVIEW,Not Applicable,2025-03-04T16:26:07.939000Z,2025-03-04T16:29:15.344000Z,,2025-03-04T16:29:17.092370Z,188.0,NOCODE,816,"English, Hindi, Other",Hinduism,Yes. Private only,35,Male,Asian,India,Netherlands,India,Hindi,DATA_EXPIRED,Full-Time
106,2025-03-05 03:01:56,2025-03-05 03:05:39,IP Address,49.43.161.163,100,223,True,2025-03-05 03:05:40,R_9qWmmewk4mqqbi3,,,,,30.3275,78.0325,anonymous,ZH-T,664b876ebe0680d014a1c471,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,may increase,remain the same,very likely to increase,remain the same,may increase,may increase,may increase,may increase,very likely to increase,definitely increase,definitely increase,remain the same,very likely to increase,remain the same,remain the same,664b876ebe0680d014a1c471,67c804f1f0fcdc208085be8a,664b876ebe0680d014a1c471,AWAITING REVIEW,Not Applicable,2025-03-05T08:01:53.272000Z,2025-03-05T08:06:08.266000Z,,2025-03-05T08:06:08.833561Z,255.0,NOCODE,134,"Hindi, English",Hinduism,Yes. Public only,24,Male,Asian,India,India,India,English,Yes,Part-Time
107,2025-03-05 03:03:29,2025-03-05 03:07:23,IP Address,98.233.89.114,100,234,True,2025-03-05 03:07:23,R_12uaEaqeyJUC1Hl,,,,,39.068,-76.9933,anonymous,ZH-T,607778a26ff3de83125f50c5,unsure,undergraduate (college/University),Almost never,Yes,remain the same,may decrease,remain the same,remain the same,may decrease,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,607778a26ff3de83125f50c5,67c8054ebb060b70d2b52fda,607778a26ff3de83125f50c5,AWAITING REVIEW,Not Applicable,2025-03-05T08:03:26.896000Z,2025-03-05T08:07:37.979000Z,,2025-03-05T08:07:38.551252Z,252.0,NOCODE,3634,English,Hinduism,Yes. Private only,38,Male,Asian,India,United States,United States,English,No,Other
